MONTH,DAY_OF_WEEK,FL_DATE,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEP_DELAY,ARR_DELAY,DISTANCE
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,13204,1320402,31454,-7.00,-19.00,973.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,13204,1320402,31454,-4.00,-21.00,973.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,13204,1320402,31454,-5.00,-17.00,973.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,13204,1320402,31454,-6.00,-21.00,973.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,13232,1323202,30977,0.00,-8.00,793.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,13232,1323202,30977,1.00,-10.00,793.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,13232,1323202,30977,0.00,-5.00,793.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,13232,1323202,30977,-3.00,-17.00,793.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,13232,1323202,30977,-5.00,-12.00,793.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,13244,1324402,33244,-7.00,-14.00,423.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,13495,1349505,33495,0.00,-8.00,436.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,13495,1349505,33495,-5.00,-4.00,436.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,13495,1349505,33495,2.00,-4.00,436.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,13796,1379608,32457,-3.00,-14.00,1468.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,13871,1387102,33316,1.00,-4.00,586.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,14107,1410702,30466,-4.00,-27.00,879.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,14107,1410702,30466,-6.00,-14.00,879.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,14107,1410702,30466,-4.00,-23.00,879.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,14107,1410702,30466,0.00,-16.00,879.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,14107,1410702,30466,-5.00,-3.00,879.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,14107,1410702,30466,-6.00,-19.00,879.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,14570,1457002,34570,6.00,7.00,1356.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,14679,1467903,33570,-3.00,-24.00,1182.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,14679,1467903,33570,3.00,-6.00,1182.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,14683,1468305,33214,-5.00,-21.00,247.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,14683,1468305,33214,-4.00,-14.00,247.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,14683,1468305,33214,2.00,-10.00,247.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,14869,1486903,34614,-5.00,-15.00,999.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,14908,1490803,32575,-4.00,-13.00,1216.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,15016,1501606,31123,-3.00,-15.00,546.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,15016,1501606,31123,-2.00,-10.00,546.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,15016,1501606,31123,-6.00,-13.00,546.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,15016,1501606,31123,-6.00,-19.00,546.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,15304,1530402,33195,17.00,13.00,917.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,15304,1530402,33195,1.00,-10.00,917.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,15370,1537002,34653,-4.00,-15.00,238.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,15370,1537002,34653,-5.00,-18.00,238.00
1,4,1/7/2021 12:00:00 AM,11278,1127805,30852,10397,1039707,30397,0.00,-21.00,547.00
1,4,1/7/2021 12:00:00 AM,11278,1127805,30852,10693,1069302,30693,9.00,-18.00,562.00
1,4,1/7/2021 12:00:00 AM,11278,1127805,30852,10693,1069302,30693,12.00,-9.00,562.00
1,4,1/7/2021 12:00:00 AM,11278,1127805,30852,11259,1125904,30194,-4.00,-39.00,1184.00
1,4,1/7/2021 12:00:00 AM,11278,1127805,30852,13232,1323202,30977,6.00,-23.00,601.00
1,4,1/7/2021 12:00:00 AM,11278,1127805,30852,13232,1323202,30977,9.00,-7.00,601.00
1,4,1/7/2021 12:00:00 AM,11278,1127805,30852,14027,1402702,34027,-1.00,-8.00,857.00
1,4,1/7/2021 12:00:00 AM,11278,1127805,30852,15016,1501606,31123,9.00,-15.00,719.00
1,4,1/7/2021 12:00:00 AM,11278,1127805,30852,15304,1530402,33195,5.00,-13.00,814.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10140,1014005,30140,0.00,-7.00,349.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10140,1014005,30140,-5.00,-15.00,349.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10397,1039707,30397,-3.00,-15.00,1199.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10397,1039707,30397,14.00,22.00,1199.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10397,1039707,30397,-6.00,7.00,1199.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10397,1039707,30397,-3.00,-5.00,1199.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10423,1042302,30423,-4.00,-16.00,775.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10423,1042302,30423,-3.00,-14.00,775.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10423,1042302,30423,-7.00,-21.00,775.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10423,1042302,30423,-1.00,-11.00,775.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10599,1059904,30599,4.00,-3.00,1083.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10693,1069302,30693,-2.00,6.00,1014.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10693,1069302,30693,-2.00,-11.00,1014.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10693,1069302,30693,7.00,-4.00,1014.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10693,1069302,30693,-5.00,-14.00,1014.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10693,1069302,30693,1.00,5.00,1014.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10713,1071302,30713,-1.00,-5.00,649.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10713,1071302,30713,-6.00,-13.00,649.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10721,1072102,30721,-5.00,-9.00,1754.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10792,1079206,30792,-2.00,11.00,1359.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10800,1080003,32575,-5.00,-22.00,850.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10800,1080003,32575,-5.00,-12.00,850.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10821,1082106,30852,-1.00,-3.00,1491.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10821,1082106,30852,8.00,10.00,1491.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10821,1082106,30852,-1.00,-2.00,1491.00
1,4,1/7/2021 12:00:00 AM,11292,1129202,30325,10821,1082106,30852,8.00,10.00,1491.00
